company,name,local_status,platform,category,recommendation,confidence,evidence,links
深圳乐言科技,"Solitaire Card Games , Inc.",missing_local,GP,candidate_found_no_overlap,候选补充；已找到精确开发者页，但当前库无产品重合,medium,"GP 开发者页存在，约 2 个链接；样例：GP apps: com.lemongame.freecell.solitaire, com.lemongame.mahjong.solitaire",https://play.google.com/store/apps/developer?id=Solitaire+Card+Games+%2C+Inc.&hl=en&gl=us
深圳乐言科技,Solitaire Card Games Ltd,missing_local,GP,candidate_found_no_overlap,候选补充；已找到精确开发者页，但当前库无产品重合,medium,GP 开发者页存在，约 1 个链接；样例：GP apps: com.lemongame.klondike.solitaire,https://play.google.com/store/apps/developer?id=Solitaire+Card+Games+Ltd&hl=en&gl=us
深圳乐言科技,Spider Solitaire Card Games,missing_local,GP,candidate_found_no_overlap,候选补充；已找到精确开发者页，但当前库无产品重合,medium,"GP 开发者页存在，约 3 个链接；样例：GP apps: com.happysky.spider, com.happysky.blackjack, com.happysky.pencilsketch",https://play.google.com/store/apps/developer?id=Spider+Solitaire+Card+Games&hl=en&gl=us
深圳乐言科技,sushu zhang,missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
深圳乐言科技,Topy Games,exact_in_company,GP,already_in_library,已在库中，不需要补,high,"当前库已有 57 条产品；样例：Trivia Puzzle - Quiz Word Game, Skat - Card Game, Gin Rummy - Classic Card Game",
深圳乐言科技,Word Connect Games,missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
深圳乐言科技,惠英 印,missing_local,iOS,candidate_found_no_overlap,候选补充；已找到精确开发者页，但当前库无产品重合,medium,"Apple 精确开发者：惠英 印 id=1017279808，搜索结果 4 条；样例：iOS apps: Photo Sketch - Doodle Effects, Image Editor - Filters Sticker, Countdown - To Big Event Day",https://apps.apple.com/developer/id1017279808
深圳乐言科技,举 郑,exact_in_company,iOS,already_in_library,已在库中，不需要补,high,"当前库已有 25 条产品；样例：Pyramid Solitaire Classic Card, Truco Master: Card Game, Belote - Franch Card Game",
深圳乐言科技,俊威 钟,exact_in_company,iOS,already_in_library,已在库中，不需要补,high,"当前库已有 25 条产品；样例：Word Trivia: Brain Quiz Games, Protect Girl : Dragon Puzzle, Blossom Triple Match: Sort It!",
深圳乐言科技,立明 张,missing_local,iOS,candidate_found_no_overlap,候选补充；已找到精确开发者页，但当前库无产品重合,medium,"Apple 精确开发者：立明 张 id=1048524741，搜索结果 7 条; 立明 张 id=706872940，搜索结果 2 条；样例：iOS apps: Split Camera - Mirror Pic Crop, Sketch Master - Cartoon Filter, Change Face - Maker Visage Photo In Pic Frame Hole | iOS apps: Dawn Of Three Kingdoms, 黎明三国2",https://apps.apple.com/developer/id1048524741 ; https://apps.apple.com/developer/id706872940
深圳乐言科技,丽莲 梁,missing_local,iOS,candidate_found_no_overlap,候选补充；已找到精确开发者页，但当前库无产品重合,medium,"Apple 精确开发者：丽莲 梁 id=1206737542，搜索结果 17 条；样例：iOS apps: How Old Am I ? - Face Camera, Photo Reflection -Water Effect, Video Clips - Cut Crop & Merge",https://apps.apple.com/developer/id1206737542
深圳乐言科技,柳 王,missing_local,iOS,candidate_found_no_overlap,候选补充；已找到精确开发者页，但当前库无产品重合,medium,"Apple 精确开发者：柳 王 id=1019029989，搜索结果 8 条；样例：iOS apps: Bokeh Camera - Color Effects, Fish Eye Camera - Selfie Photo Editor with Lens, Color Filter Effects, Zombie Camera - Halloween Face",https://apps.apple.com/developer/id1019029989
深圳乐言科技,毅 朱,missing_local,iOS,candidate_found_no_overlap,候选补充；已找到精确开发者页，但当前库无产品重合,medium,"Apple 精确开发者：毅 朱 id=1022751007，搜索结果 10 条；样例：iOS apps: Switch & Cut Me In -Photo Blur, Sketch Pad - My Drawing Board, Eye Color Changer -Face Makeup",https://apps.apple.com/developer/id1022751007
深圳乐言科技,云涌 段,missing_local,iOS,candidate_found_no_overlap,候选补充；已找到精确开发者页，但当前库无产品重合,medium,"Apple 精确开发者：云涌 段 id=1080185389，搜索结果 8 条；样例：iOS apps: Pencil Sketch Photo Camera, Photo Eraser - Pics Cutout Cam, Voice Changer - Change Tones",https://apps.apple.com/developer/id1080185389
深圳乐言科技,昭 陈,missing_local,iOS,candidate_found_no_overlap,候选补充；已找到精确开发者页，但当前库无产品重合,medium,"Apple 精确开发者：昭 陈 id=1204638055，搜索结果 3 条；样例：iOS apps: What My Baby Look Like?, Photo Editor - Image Beauty, Kids Doodle - Draw Sketch",https://apps.apple.com/developer/id1204638055
上海襄翼,Block Puzzle Games Jewel,missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
上海襄翼,Bubble Shooter Fun Games,exact_in_company,GP,already_in_library,已在库中，不需要补,high,"当前库已有 5 条产品；样例：Bubble Shooter: Fun Pop Game, Wood Block Smash Puzzle, Block Puzzle: Magic Jungle",
上海襄翼,Dream Tiles Piano Game Studio,missing_local,GP,candidate_found_no_overlap,候选补充；已找到精确开发者页，但当前库无产品重合,medium,"GP 开发者页存在，约 3 个链接；样例：GP apps: game.piano.music.tiles.challenge, piano.game.music.rush.tiles, piano.game.music.beat.tiles",https://play.google.com/store/apps/developer?id=Dream+Tiles+Piano+Game+Studio&hl=en&gl=us
上海襄翼,JC Puzzle Games Studio,missing_local,GP,candidate_found_no_overlap,候选补充；已找到精确开发者页，但当前库无产品重合,medium,"GP 开发者页存在，约 6 个链接；样例：GP apps: com.jc.tilematch, com.jc.mahjongtile, com.jc.blockpuzzle.color.game",https://play.google.com/store/apps/developer?id=JC+Puzzle+Games+Studio&hl=en&gl=us
上海襄翼,Lynn Mobile Puzzle Games,exact_in_company,GP,already_in_library,已在库中，不需要补,high,"当前库已有 14 条产品；样例：Bubble Shooter Gem Puzzle Pop, Block Rush: Story & Puzzle, Jewels Adventure Match Blast",
上海襄翼,Piano Music Studio,exact_in_company,iOS,already_in_library,已在库中，不需要补,high,"当前库已有 3 条产品；样例：Block Puzzle: Diamond Star, Wood Block 99 - Sudoku Puzzle, Block Puzzle Wood Blast",
上海襄翼,"Shanghai Freemind Software Co., Ltd.",exact_in_company,iOS,already_in_library,已在库中，不需要补,high,"当前库已有 9 条产品；样例：Jewels Adventure Match Blast, Bubble Shooter: Puzzle Pop 3, Block Puzzle Gem: Jewel Blast",
上海襄翼,Wood Puzzle Sudoku Games,exact_in_company,GP,already_in_library,已在库中，不需要补,high,"当前库已有 11 条产品；样例：Jewels Match: Puzzle Games, Screw Fever! Sort Puzzle, Tile Match: Rescue Story",
杭州胜加,WinPlus Games,exact_in_company,GP,already_in_library,已在库中，不需要补,high,"当前库已有 6 条产品；样例：Pairing Tile, Tile Moment, Matching Pine",
杭州胜加,WinPlus Games Limited,exact_in_company,iOS,already_in_library,已在库中，不需要补,high,"当前库已有 3 条产品；样例：Match Mahjong: Tile Game, Gin Rummy Frenzy - Card Game, Cozy Room",
杭州胜加,Zack Shi,missing_local,iOS,candidate_found_no_overlap,候选补充；已找到精确开发者页，但当前库无产品重合,medium,Apple 精确开发者：Zack Shi id=1889170680，搜索结果 1 条；样例：iOS apps: Tile Comfort: Triple Match,https://apps.apple.com/developer/id1889170680
北京红海无限,AIM TOP GAME TECHNOLOGY LIMITED,exact_in_company,GP/iOS,already_in_library,已在库中，不需要补,high,"当前库已有 6 条产品；样例：Dicedom - Merge Puzzle, Color Rings Puzzle, Solitaire Jigsaw kingdom",
北京红海无限,AweStrike Game Technology Limited,exact_in_company,GP/iOS,already_in_library,已在库中，不需要补,high,"当前库已有 3 条产品；样例：Footy Journey:Soccer Club 2026, Footy Journey™Soccer Saga 2026, Footy Journey™ : Soccer Saga",
北京红海无限,Beijing Hong Hai Wu Xian,exact_in_company,GP,already_in_library,已在库中，不需要补,high,"当前库已有 7 条产品；样例：Bubble Shooter, Bubble Crush Puzzle Game, Bubble Crush : Pop Game",
北京红海无限,Beijing Hong Hai Wu Xian Ltd,exact_in_company,GP,already_in_library,已在库中，不需要补,high,"当前库已有 6 条产品；样例：Fruit Block - Puzzle Legend, Fruit Block Friends, Mother Match: Home Design",
北京红海无限,"Beijing Hong Hai Wu Xian Technology Co., Ltd",missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
北京红海无限,"Beijing Youyoutang Technology Co.,ltd.",exact_in_company,GP/iOS,already_in_library,已在库中，不需要补,high,"当前库已有 5 条产品；样例：Sweet Fruit Candy, Hexa Run - Block Puzzle, Arrowscapes™ - Arrows Puzzle",
北京红海无限,BigPeng,missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
北京红海无限,DG&G,exact_in_company,GP,already_in_library,已在库中，不需要补,high,当前库已有 1 条产品；样例：Dragondodo - Jewel Blast,
北京红海无限,EASY PLAY GAME TECHNOLOGY LIMITED,exact_in_company,GP,already_in_library,已在库中，不需要补,high,"当前库已有 4 条产品；样例：Shoot Bubble - Fruit Splash, FurrJam:Hop In!, Bus Loop: Car jam",
北京红海无限,Fire&Games,missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
北京红海无限,FlyDogGame,exact_in_company,GP,already_in_library,已在库中，不需要补,high,"当前库已有 5 条产品；样例：Goods Group™ - Sort Game, Goods Manor, Love & Peace - Goods Sorting",
北京红海无限,Fruit Candy Blast,exact_in_company,GP,already_in_library,已在库中，不需要补,high,"当前库已有 6 条产品；样例：Fruit Candy Blast, Wool Painting, Wordsort",
北京红海无限,Fun Free Fun,missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
北京红海无限,FunLink.Studio,missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
北京红海无限,Game Ocean Technology Limited,exact_in_company,GP/iOS,already_in_library,已在库中，不需要补,high,"当前库已有 6 条产品；样例：Zombie War - The Last Survivor, Break & Run, Juice Manor - ASMR Water Sort",
北京红海无限,gaolipei,missing_local,GP,candidate_found_no_overlap,候选补充；已找到精确开发者页，但当前库无产品重合,medium,"GP 开发者页存在，约 2 个链接；样例：GP apps: gem.sort.color.match.puzzle.paint, com.jigsaw.threedimension.shooting",https://play.google.com/store/apps/developer?id=gaolipei&hl=en&gl=us
北京红海无限,George&Game,missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
北京红海无限,Happy Dragon Inc.,missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
北京红海无限,heidoggame,missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
北京红海无限,homeboy91,missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
北京红海无限,"Hong Hai Wu Xian Technology Development Co., Ltd.",missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
北京红海无限,hua weiwei,exact_in_company,GP,already_in_library,已在库中，不需要补,high,"当前库已有 3 条产品；样例：Block Puzzle Jewel, Dropdom - Jewel Blast, Yarn out - color puzzle",
北京红海无限,hugolovegame,missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
北京红海无限,Jigsaw Puzzles Berlin,exact_in_company,GP,already_in_library,已在库中，不需要补,high,"当前库已有 2 条产品；样例：Jigsaw Puzzles - Block Puzzle, Goods Merge - Jigsaw Puzzles",
北京红海无限,Juice Candy,missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
北京红海无限,Juicy Candy Studio,exact_in_company,GP,already_in_library,已在库中，不需要补,high,当前库已有 1 条产品；样例：Jigzen Puzzles,
北京红海无限,Legend Game Inc.,missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
北京红海无限,lidennis,missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
北京红海无限,Pop Stone Game,exact_in_company,iOS,already_in_library,已在库中，不需要补,high,"当前库已有 4 条产品；样例：Juice Bar: Fruit Puzzle, Order Crush : Sort Puzzle, Marble Loop - Ball Sort",
北京红海无限,PopStoneGameTechnologyLimited-Shooting,exact_in_company,GP,already_in_library,已在库中，不需要补,high,"当前库已有 4 条产品；样例：Shooting Ball, Shooting Archery, Fruit Blend: Calm Juicer",
北京红海无限,RedInfinity Studio,exact_in_company,GP/iOS,already_in_library,已在库中，不需要补,high,"当前库已有 6 条产品；样例：Fruit Link - Line Blast, Jigmerge™ Puzzles, Jigmerge™ Puzzle",
北京红海无限,Shoyo Mobi Tech Limited,exact_in_company,GP,already_in_library,已在库中，不需要补,high,"当前库已有 4 条产品；样例：Merge Farm, Water Colors – Sorting & Match, Ballsort - solar system",
北京红海无限,sun boyang,exact_in_company,iOS,already_in_library,已在库中，不需要补,high,"当前库已有 4 条产品；样例：Bubble Shooter Panda Crush, Art of Blast: Puzzle & Friends, Sticker Sort-Merge Game",
北京红海无限,sundapeng,exact_in_company,GP,already_in_library,已在库中，不需要补,high,"当前库已有 4 条产品；样例：Marble Smash Ancient, Gossip Domino Game, Super Dispatcher:Traffic Jam",
北京红海无限,sweet fun puzzle game,missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
北京红海无限,SweetGame,missing_local,GP,candidate_found_no_overlap,候选补充；已找到精确开发者页，但当前库无产品重合,medium,GP 开发者页存在，约 1 个链接；样例：GP apps: number.puzzle.cross.math.brain.jam,https://play.google.com/store/apps/developer?id=SweetGame&hl=en&gl=us
北京红海无限,TAP GAMES,missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
北京红海无限,TaTa Game Technology Limited,exact_in_company,GP,already_in_library,已在库中，不需要补,high,"当前库已有 4 条产品；样例：Help the lady, Birdpapa - Bubble Crush, 3D Bubble Shoot - ASMR Game",
北京红海无限,Tokyo ゾンビ ハンター,missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
北京红海无限,tomlovegame,missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
北京红海无限,UUTEAM Technology Limited-Dragon Inc.,exact_in_company,GP,already_in_library,已在库中，不需要补,high,"当前库已有 4 条产品；样例：Bubble Shooter, Bubble Shooter:Jurassic World, Fruit Jam: Pack & Truck",
北京红海无限,головоломка world studio,missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
北京红海无限,博斯 吕,exact_in_company,iOS,already_in_library,已在库中，不需要补,high,"当前库已有 4 条产品；样例：Glow Rings Puzzle, JewelKing - Puzzle Legend, Unblock Red Wood",
北京红海无限,大鹏 孙,exact_in_company,iOS,already_in_library,已在库中，不需要补,high,"当前库已有 4 条产品；样例：Bubble Shooter Bear Pop, Puzzle Game Blast, Billiard Hero:Rescue Shot",
北京红海无限,俊杰 徐,exact_in_company,iOS,already_in_library,已在库中，不需要补,high,"当前库已有 6 条产品；样例：Billipool-Ball Shooting, Arrow Master: Archery Game, Marblepuzzle-Ball Shoot",
北京红海无限,孟磊 朱,exact_in_company,iOS,already_in_library,已在库中，不需要补,high,"当前库已有 6 条产品；样例：Bubble Shooter Balloon Fly, Cookie Crush Fever, Block Puzzle Wood",
北京红海无限,森 乔,exact_in_company,iOS,already_in_library,已在库中，不需要补,high,"当前库已有 4 条产品；样例：Candy Manor - Home Design, Zombie War - The Last Survivor, Break&Run",
北京红海无限,森 乔 (Sen Qiao),missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
北京红海无限,松 郑,exact_in_company,iOS,already_in_library,已在库中，不需要补,high,"当前库已有 7 条产品；样例：Bubble Shooter Dragon Pop, Wood Cube Puzzle, Dicedom - Merge Puzzle",
北京红海无限,伟诚 安,exact_in_company,iOS,already_in_library,已在库中，不需要补,high,"当前库已有 2 条产品；样例：Zombie Shooting: Dead City, Dress Up Queen",
北京红海无限,逍遊互動科技有限公司,missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
北京红海无限,宇亮 闫,exact_in_company,iOS,already_in_library,已在库中，不需要补,high,"当前库已有 8 条产品；样例：Bubble Shooter - Fashion Bird, Bubble Shooter - Original Bear, Sweet Jelly Story",
北京红海无限,블록 스튜디오,exact_in_company,GP,already_in_library,已在库中，不需要补,high,当前库已有 1 条产品；样例：8 Ball Challenge,
北京棕榈创想,ASTER GAME,exact_in_company,iOS,already_in_library,已在库中，不需要补,high,当前库已有 1 条产品；样例：Solitaire Lite - Big Card,
北京棕榈创想,Cooking Games Studio,exact_in_company,GP,already_in_library,已在库中，不需要补,high,"当前库已有 5 条产品；样例：Cooking Journey: Cooking Games, Block Dash: Color Block Puzzle, Cooking Fun®: Cooking Games",
北京棕榈创想,Jigsaw Puzzle Game Studio,missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
北京棕榈创想,Oasis Games LTD,exact_in_company,iOS,already_in_library,已在库中，不需要补,high,当前库已有 1 条产品；样例：Word Oasis: Calm Puzzle Game,
北京棕榈创想,Paint by number - Relax & Beautiful Coloring Games,missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
北京棕榈创想,Palmax Group Limited,exact_in_company,iOS,already_in_library,已在库中，不需要补,high,"当前库已有 8 条产品；样例：Otium Word: Relax Puzzle Game, Solitaire Relax®: Classic Card, Otium Word Search: Fun Game",
北京棕榈创想,Poly Design Workroom Limited,exact_in_company,iOS,already_in_library,已在库中，不需要补,high,"当前库已有 6 条产品；样例：Cooking Fun®: Food Games, Cooking Journey: Food Games, Color by Number : Calm Art",
北京棕榈创想,Solitaire Fish - Solitaire Card Games,missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
北京棕榈创想,Solitaire Fish Studio,missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
北京棕榈创想,Solitaire Relax® - Solitaire Card Games,exact_in_company,GP,already_in_library,已在库中，不需要补,high,"当前库已有 5 条产品；样例：Otium Word - Relax Puzzle Game, Otium Word: Word Search, Solitaire Relax®: Classic Card",
北京棕榈创想,TCstudio,exact_in_company,iOS,already_in_library,已在库中，不需要补,high,"当前库已有 2 条产品；样例：Hospital Mania - Zoo Story, Solitaire Cozy - Big Card",
北京棕榈创想,Water Sort Game Studio,missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
北京珑索科技,Dragon Candy mobile,exact_in_company,GP,already_in_library,已在库中，不需要补,high,"当前库已有 7 条产品；样例：Tile Rescue, FallingUnBlock, Hidden Objects Master: Retro",
北京珑索科技,Dragon Star,missing_local,GP,candidate_found_no_overlap,候选补充；已找到精确开发者页，但当前库无产品重合,medium,"GP 开发者页存在，约 7 个链接；样例：GP apps: com.screw.puzzle.nuts_android, com.relax.free.jigsaw.puzzle, com.game.sjm_android",https://play.google.com/store/apps/developer?id=Dragon+Star&hl=en&gl=us
北京珑索科技,Microchaos,exact_in_company,GP,already_in_library,已在库中，不需要补,high,"当前库已有 7 条产品；样例：Word Spark: Solitaire Journey, Traffic Jam Master: Car Escape, Gem Puzzle Dom",
北京珑索科技,Sweetener,exact_in_company,GP,already_in_library,已在库中，不需要补,high,"当前库已有 9 条产品；样例：Water Puzzle: Sort Color Jam, Falling Puzzle®, Diamond Art Master: Color&Sort",
北京珑索科技,T.Societe,exact_in_company,GP,already_in_library,已在库中，不需要补,high,"当前库已有 11 条产品；样例：Screw Up Family: Story Puzzle, Screw Out Master: Story&Puzzle, Wood 88:Block Puzzle Game",
北京珑索科技,澳军 魏,exact_in_company,iOS,already_in_library,已在库中，不需要补,high,"当前库已有 5 条产品；样例：Match Story - Match 3 Games, Goods Triple Match:Sort Master, Tile Story: Cozy Tile Journey",
北京珑索科技,凯 李,missing_local,-,not_found,暂不补；两端未找到精确开发者匹配,low,未找到精确开发者页或精确 Apple artistName。,
北京珑索科技,力 陈,missing_local,iOS,candidate_found_no_overlap,候选补充；已找到精确开发者页，但当前库无产品重合,medium,Apple 精确开发者：力 陈 id=1763246660，搜索结果 1 条; 力 陈 id=1737331171，搜索结果 1 条；样例：iOS apps: Screw Up Family: Story Puzzle | iOS apps: 光之灿,https://apps.apple.com/developer/id1763246660 ; https://apps.apple.com/developer/id1737331171 ; https://apps.apple.com/developer/id1537759863
北京珑索科技,文奇 陈,missing_local,iOS,candidate_found_no_overlap,候选补充；已找到精确开发者页，但当前库无产品重合,medium,"Apple 精确开发者：文奇 陈 id=1767527328，搜索结果 2 条; 文奇 陈 id=1512660356，搜索结果 1 条；样例：iOS apps: Screw Out Master, Arrow Clear Master | iOS apps: Farmers Only Meet Community",https://apps.apple.com/developer/id1767527328 ; https://apps.apple.com/developer/id1512660356
北京珑索科技,燕 肖,missing_local,iOS,candidate_found_no_overlap,候选补充；已找到精确开发者页，但当前库无产品重合,medium,"Apple 精确开发者：燕 肖 id=1767256079，搜索结果 2 条；样例：iOS apps: Arrow Go! Tap to Escape, Screw Jam Master : Nuts Puzzle",https://apps.apple.com/developer/id1767256079
